timestamp,object,confidence,x,y
2024-10-29T10:42:57.983457,person,0.8170657157897949,470,157
2024-10-29T10:42:57.986695,person,0.607288658618927,93,181
2024-10-29T10:42:58.326178,person,0.8076285123825073,472,157
2024-10-29T10:42:58.327179,person,0.6319416761398315,92,181
2024-10-29T10:42:58.729029,person,0.7908890247344971,473,156
2024-10-29T10:42:58.731032,person,0.6529040932655334,92,183
2024-10-29T10:42:59.139111,person,0.7336878180503845,478,155
2024-10-29T10:42:59.140118,person,0.6682888865470886,92,184
2024-10-29T10:42:59.509246,person,0.7119112610816956,478,152
2024-10-29T10:42:59.510247,person,0.6350041031837463,92,184
2024-10-29T10:42:59.873801,person,0.7098625302314758,477,152
2024-10-29T10:42:59.874817,person,0.624576985836029,92,184
2024-10-29T10:43:00.184005,person,0.7351995706558228,90,184
2024-10-29T10:43:00.186006,person,0.6964052319526672,475,147
2024-10-29T10:43:00.440817,person,0.7247807383537292,475,153
2024-10-29T10:43:00.441822,person,0.7079877257347107,90,182
2024-10-29T10:43:00.689524,person,0.7388136386871338,478,153
2024-10-29T10:43:00.690533,person,0.5398200154304504,90,187
2024-10-29T10:43:00.932516,person,0.7740623950958252,479,159
2024-10-29T10:43:01.160167,person,0.7706174850463867,479,158
2024-10-29T10:43:01.374967,person,0.7554755806922913,478,162
2024-10-29T10:43:01.615680,person,0.7418895363807678,478,164
2024-10-29T10:43:01.616680,person,0.26017436385154724,90,191
2024-10-29T10:43:01.890574,person,0.7142594456672668,479,162
2024-10-29T10:43:02.202689,person,0.7342725396156311,481,168
2024-10-29T10:43:02.204288,person,0.3824016749858856,90,195
2024-10-29T10:43:02.455525,person,0.7391678690910339,481,168
2024-10-29T10:43:02.455525,person,0.3780635595321655,90,195
2024-10-29T10:43:02.679482,person,0.7298844456672668,480,169
2024-10-29T10:43:02.680481,person,0.3493501842021942,91,217
2024-10-29T10:43:02.910514,person,0.7200836539268494,480,169
2024-10-29T10:43:03.160489,person,0.7341611385345459,481,171
2024-10-29T10:43:03.426721,person,0.7300841808319092,480,171
2024-10-29T10:43:03.427725,person,0.2904500663280487,89,219
2024-10-29T10:43:03.677081,person,0.7202535271644592,481,171
2024-10-29T10:43:03.678083,person,0.28096675872802734,88,207
2024-10-29T10:43:03.929011,person,0.728652834892273,481,172
2024-10-29T10:43:03.931160,person,0.32295382022857666,84,207
2024-10-29T10:43:04.254677,person,0.7087979912757874,480,171
2024-10-29T10:43:04.256677,person,0.34223154187202454,82,207
2024-10-29T10:43:04.718894,person,0.6784827709197998,479,167
2024-10-29T10:43:04.720899,person,0.43531379103660583,80,206
2024-10-29T10:43:04.986222,person,0.6515200734138489,479,163
2024-10-29T10:43:04.986732,person,0.45277321338653564,81,208
2024-10-29T10:43:05.241310,person,0.6541058421134949,479,163
2024-10-29T10:43:05.242313,person,0.44843927025794983,81,208
2024-10-29T10:43:05.494991,person,0.664717435836792,478,163
2024-10-29T10:43:05.495992,person,0.45062777400016785,83,217
2024-10-29T10:43:05.735313,person,0.6802863478660583,477,166
2024-10-29T10:43:05.736314,person,0.6061602234840393,84,219
2024-10-29T10:43:06.069976,person,0.669258177280426,476,169
2024-10-29T10:43:06.072171,person,0.5665733218193054,88,224
2024-10-29T10:43:06.350030,person,0.7075073719024658,92,227
2024-10-29T10:43:06.351033,person,0.6943600177764893,477,170
2024-10-29T10:43:06.593948,person,0.7107758522033691,92,227
2024-10-29T10:43:06.594952,person,0.6859838962554932,478,170
2024-10-29T10:43:07.002769,person,0.7746803164482117,479,175
2024-10-29T10:43:07.004770,person,0.6193456649780273,94,229
2024-10-29T10:43:07.293668,person,0.7692115306854248,479,175
2024-10-29T10:43:07.294670,person,0.7526199817657471,99,236
2024-10-29T10:43:07.550699,person,0.757361650466919,478,174
2024-10-29T10:43:07.551698,person,0.7033652663230896,102,243
2024-10-29T10:43:07.859049,person,0.7574719786643982,477,172
2024-10-29T10:43:07.859049,person,0.7239718437194824,103,242
2024-10-29T10:43:08.117356,person,0.7637406587600708,477,172
2024-10-29T10:43:08.118356,person,0.728296160697937,103,241
2024-10-29T10:43:08.402028,person,0.7358835935592651,476,169
2024-10-29T10:43:08.403031,person,0.729449987411499,106,245
2024-10-29T10:43:08.676345,person,0.7523614764213562,477,169
