timestamp,object,confidence,x,y
2024-10-29T11:23:45.064093,person,0.6186013221740723,512,103
2024-10-29T11:23:45.287247,person,0.6992025375366211,502,192
2024-10-29T11:23:45.287247,person,0.6790330410003662,511,103
2024-10-29T11:23:45.511343,person,0.6973101496696472,502,192
2024-10-29T11:23:45.512590,person,0.6781448125839233,511,103
2024-10-29T11:23:45.730549,person,0.6938880681991577,512,103
2024-10-29T11:23:45.730549,person,0.6647767424583435,502,191
2024-10-29T11:23:45.960936,person,0.715118944644928,499,191
2024-10-29T11:23:45.961936,person,0.6609318852424622,512,103
2024-10-29T11:23:46.198300,person,0.6571820378303528,497,190
2024-10-29T11:23:46.198300,person,0.5784978270530701,512,104
2024-10-29T11:23:46.433294,person,0.7200907468795776,497,191
2024-10-29T11:23:46.434294,person,0.5980284214019775,513,104
2024-10-29T11:23:46.672802,person,0.7239844799041748,497,191
2024-10-29T11:23:46.673799,person,0.5966624021530151,513,104
2024-10-29T11:23:46.905082,person,0.6528464555740356,495,191
2024-10-29T11:23:46.906079,person,0.5720155835151672,512,103
2024-10-29T11:23:47.252369,person,0.6449798345565796,494,191
2024-10-29T11:23:47.253369,person,0.5710177421569824,512,102
2024-10-29T11:23:47.476800,person,0.7230418920516968,493,191
2024-10-29T11:23:47.477801,person,0.5774368047714233,512,102
2024-10-29T11:23:47.718874,person,0.6524816751480103,489,190
2024-10-29T11:23:47.719876,person,0.5593381524085999,511,101
2024-10-29T11:23:47.940880,person,0.672594428062439,489,190
2024-10-29T11:23:47.940880,person,0.5745767951011658,511,100
2024-10-29T11:23:48.183034,person,0.5949845910072327,510,99
2024-10-29T11:23:48.184032,person,0.5939176678657532,486,189
2024-10-29T11:23:48.586132,person,0.7000053524971008,481,189
2024-10-29T11:23:48.586132,person,0.6086077690124512,509,98
2024-10-29T11:23:48.790838,person,0.7236350178718567,481,189
2024-10-29T11:23:48.791836,person,0.6155188679695129,508,97
2024-10-29T11:23:49.007550,person,0.7386071085929871,480,189
2024-10-29T11:23:49.008551,person,0.6331928968429565,507,96
2024-10-29T11:23:49.255931,person,0.7427837252616882,480,189
2024-10-29T11:23:49.256930,person,0.6445140838623047,507,96
2024-10-29T11:23:49.655059,person,0.7112423777580261,480,188
2024-10-29T11:23:49.656134,person,0.5825103521347046,507,97
2024-10-29T11:23:49.972171,person,0.6914851069450378,480,187
2024-10-29T11:23:49.973188,person,0.6104201674461365,506,97
2024-10-29T11:23:50.259744,person,0.7392397522926331,478,187
2024-10-29T11:23:50.261961,person,0.6409931778907776,505,97
2024-10-29T11:23:50.479397,person,0.7405959963798523,478,186
2024-10-29T11:23:50.480796,person,0.6496886014938354,505,98
2024-10-29T11:23:50.704255,person,0.7382590174674988,478,186
2024-10-29T11:23:50.705254,person,0.6505644917488098,505,98
2024-10-29T11:23:50.938887,person,0.7478629946708679,477,186
2024-10-29T11:23:50.939885,person,0.5943848490715027,504,98
2024-10-29T11:23:51.185972,person,0.7703100442886353,477,185
2024-10-29T11:23:51.186971,person,0.5414797067642212,505,95
2024-10-29T11:23:51.404300,person,0.776729941368103,477,185
2024-10-29T11:23:51.405302,person,0.5653685927391052,503,92
2024-10-29T11:23:51.817543,person,0.7696348428726196,477,185
2024-10-29T11:23:51.818538,person,0.5491687059402466,501,92
2024-10-29T11:23:52.062457,person,0.7671088576316833,477,185
2024-10-29T11:23:52.063456,person,0.5457983613014221,501,92
2024-10-29T11:23:52.310840,person,0.7694909572601318,477,184
2024-10-29T11:23:52.311836,person,0.5333254337310791,501,91
2024-10-29T11:23:52.581874,person,0.7752474546432495,476,184
2024-10-29T11:23:52.582871,person,0.4395027756690979,500,89
2024-10-29T11:23:52.864897,person,0.7660190463066101,476,183
2024-10-29T11:23:52.866902,person,0.30129510164260864,498,85
2024-10-29T11:23:53.189443,person,0.7463789582252502,477,182
2024-10-29T11:23:53.190443,person,0.3587051033973694,503,88
2024-10-29T11:23:53.191442,backpack,0.27656909823417664,508,103
2024-10-29T11:23:53.444188,person,0.7483766674995422,477,182
2024-10-29T11:23:53.445189,person,0.39393237233161926,502,88
2024-10-29T11:23:53.446189,backpack,0.2690800130367279,508,103
2024-10-29T11:23:53.654908,person,0.7664377093315125,476,182
2024-10-29T11:23:53.655908,person,0.3598479926586151,501,87
2024-10-29T11:23:53.980635,person,0.7888007164001465,476,182
2024-10-29T11:23:53.982100,person,0.38849717378616333,502,88
2024-10-29T11:23:54.243838,person,0.7856149077415466,476,182
2024-10-29T11:23:54.244848,person,0.4114508032798767,502,90
2024-10-29T11:23:54.468578,person,0.7770277857780457,477,182
2024-10-29T11:23:54.469585,person,0.4496418237686157,502,88
2024-10-29T11:23:54.740595,person,0.7779802083969116,476,182
2024-10-29T11:23:54.741861,person,0.44774335622787476,502,88
2024-10-29T11:23:55.069311,person,0.787747323513031,477,183
2024-10-29T11:23:55.070545,person,0.4852094352245331,502,87
2024-10-29T11:23:55.507178,person,0.795714795589447,477,183
2024-10-29T11:23:55.510308,person,0.5109534859657288,502,87
2024-10-29T11:23:56.326156,person,0.7940295934677124,477,183
2024-10-29T11:23:56.329800,person,0.49026042222976685,502,87
2024-10-29T11:23:57.125574,person,0.7913305759429932,477,183
2024-10-29T11:23:57.131731,person,0.5009660124778748,502,87
2024-10-29T11:23:57.992944,person,0.7867203950881958,476,183
2024-10-29T11:23:57.993953,person,0.47987502813339233,502,88
2024-10-29T11:23:58.501500,person,0.772594153881073,477,182
2024-10-29T11:23:58.502500,person,0.48759517073631287,502,87
2024-10-29T11:23:58.869018,person,0.7720404863357544,477,182
2024-10-29T11:23:58.870526,person,0.4871004521846771,502,86
2024-10-29T11:23:59.248394,person,0.7555938959121704,477,182
2024-10-29T11:23:59.249394,person,0.5012902617454529,502,86
2024-10-29T11:23:59.602393,person,0.7495971322059631,477,182
2024-10-29T11:23:59.603402,person,0.4890754222869873,502,86
2024-10-29T11:23:59.872342,person,0.7414473295211792,477,182
2024-10-29T11:23:59.873344,person,0.48785942792892456,502,86
2024-10-29T11:24:00.273355,person,0.7636846303939819,477,183
2024-10-29T11:24:00.274356,person,0.47791099548339844,502,86
2024-10-29T11:24:00.275352,backpack,0.25013965368270874,504,97
2024-10-29T11:24:00.499365,person,0.7603598833084106,477,185
2024-10-29T11:24:00.500365,person,0.45586737990379333,502,86
2024-10-29T11:24:00.501363,backpack,0.2819150388240814,505,98
2024-10-29T11:24:00.765199,person,0.7638327479362488,477,186
2024-10-29T11:24:00.766204,person,0.46961596608161926,503,86
2024-10-29T11:24:00.767419,backpack,0.27986985445022583,505,97
2024-10-29T11:24:01.006138,person,0.7482301592826843,477,187
2024-10-29T11:24:01.008449,person,0.4679724872112274,503,86
2024-10-29T11:24:01.009459,backpack,0.2870905101299286,506,97
2024-10-29T11:24:01.625560,person,0.7504844069480896,477,187
2024-10-29T11:24:01.626569,person,0.48063355684280396,504,86
2024-10-29T11:24:01.627682,backpack,0.2820320725440979,506,97
2024-10-29T11:24:01.889279,person,0.7658200263977051,476,188
2024-10-29T11:24:01.890279,person,0.5183390378952026,503,85
2024-10-29T11:24:01.891288,backpack,0.25370654463768005,505,97
2024-10-29T11:24:02.202962,person,0.7535858154296875,476,189
2024-10-29T11:24:02.203962,person,0.5089186429977417,503,85
2024-10-29T11:24:02.204961,backpack,0.26946818828582764,505,97
2024-10-29T11:24:02.457910,person,0.7579867839813232,476,190
2024-10-29T11:24:02.458904,person,0.48592597246170044,503,85
2024-10-29T11:24:02.459903,backpack,0.250224232673645,505,97
2024-10-29T11:24:02.844726,person,0.7458632588386536,477,191
2024-10-29T11:24:02.845726,person,0.49491921067237854,504,85
2024-10-29T11:24:03.118938,person,0.7536992430686951,476,191
2024-10-29T11:24:03.119941,person,0.5076387524604797,504,85
2024-10-29T11:24:03.399587,person,0.7644389867782593,477,191
2024-10-29T11:24:03.400598,person,0.5264129042625427,504,85
2024-10-29T11:24:03.856115,person,0.7744539380073547,477,191
2024-10-29T11:24:03.857128,person,0.5690767168998718,504,85
2024-10-29T11:24:04.129392,person,0.7586698532104492,477,192
2024-10-29T11:24:04.130401,person,0.5628052949905396,504,85
2024-10-29T11:24:04.384290,person,0.7915539741516113,477,192
2024-10-29T11:24:04.385528,person,0.5859973430633545,503,85
2024-10-29T11:24:04.714466,person,0.7935636043548584,477,192
2024-10-29T11:24:04.715467,person,0.5947263240814209,503,85
2024-10-29T11:24:05.027921,person,0.788032591342926,477,192
2024-10-29T11:24:05.029002,person,0.6036055684089661,503,84
2024-10-29T11:24:05.388015,person,0.7491447925567627,478,192
2024-10-29T11:24:05.389019,person,0.566737949848175,503,85
2024-10-29T11:24:05.670491,person,0.7130204439163208,478,192
2024-10-29T11:24:05.671998,person,0.5592944622039795,504,84
2024-10-29T11:24:05.955886,person,0.6015337705612183,480,190
2024-10-29T11:24:05.956779,person,0.46851933002471924,504,85
2024-10-29T11:24:06.267561,person,0.6484079957008362,480,191
2024-10-29T11:24:06.269561,person,0.5177202224731445,504,84
2024-10-29T11:24:06.544751,person,0.6661914587020874,480,191
2024-10-29T11:24:06.545749,person,0.5404589772224426,504,85
2024-10-29T11:24:06.770692,person,0.7405923008918762,479,192
2024-10-29T11:24:06.771687,person,0.6121847033500671,504,83
2024-10-29T11:24:07.004280,person,0.6690132021903992,480,190
2024-10-29T11:24:07.006280,person,0.5240676999092102,504,84
2024-10-29T11:24:07.227543,person,0.6747775673866272,479,191
2024-10-29T11:24:07.229701,person,0.51829594373703,504,84
2024-10-29T11:24:07.447172,person,0.6804733276367188,479,192
2024-10-29T11:24:07.447172,person,0.5466275215148926,504,84
2024-10-29T11:24:07.701506,person,0.5294294357299805,481,183
2024-10-29T11:24:07.701506,person,0.42786145210266113,503,84
2024-10-29T11:24:07.936921,person,0.6125144958496094,481,192
2024-10-29T11:24:07.938438,person,0.48682424426078796,503,83
2024-10-29T11:24:08.240073,person,0.6217837929725647,481,191
2024-10-29T11:24:08.241807,person,0.36306846141815186,503,85
2024-10-29T11:24:08.516862,person,0.664143443107605,483,168
2024-10-29T11:24:08.730832,person,0.6474179625511169,483,168
2024-10-29T11:24:08.948103,person,0.6506018042564392,483,173
2024-10-29T11:24:09.201268,person,0.7591531276702881,484,168
2024-10-29T11:24:09.470817,person,0.7613414525985718,485,168
2024-10-29T11:24:09.713763,person,0.7384559512138367,485,167
2024-10-29T11:24:09.958026,person,0.7354743480682373,485,167
2024-10-29T11:24:10.241287,person,0.7601931691169739,486,166
2024-10-29T11:24:10.592368,person,0.7657727599143982,486,166
2024-10-29T11:24:11.036394,person,0.7534691691398621,486,166
2024-10-29T11:24:11.534287,person,0.7511361241340637,487,165
2024-10-29T11:24:12.441756,person,0.7504437565803528,487,165
2024-10-29T11:24:12.748435,person,0.6092994809150696,488,167
2024-10-29T11:24:13.046103,person,0.6070272922515869,489,165
2024-10-29T11:24:13.391788,person,0.60994952917099,489,165
2024-10-29T11:24:13.651659,person,0.6010515689849854,490,165
2024-10-29T11:24:13.880215,person,0.5980721116065979,490,165
2024-10-29T11:24:14.126301,person,0.6029393672943115,489,166
2024-10-29T11:24:14.357299,person,0.5105481743812561,491,167
2024-10-29T11:24:14.615816,person,0.5290017127990723,490,166
2024-10-29T11:24:15.115203,person,0.4604397118091583,490,167
2024-10-29T11:24:15.438336,person,0.46262362599372864,490,167
2024-10-29T11:24:15.716984,person,0.40060436725616455,494,198
2024-10-29T11:24:15.952968,person,0.3901958167552948,495,198
2024-10-29T11:24:16.257052,person,0.34065428376197815,490,167
2024-10-29T11:24:16.576258,person,0.4107453227043152,491,166
2024-10-29T11:24:16.872870,person,0.41033169627189636,491,166
2024-10-29T11:24:17.158914,person,0.35690954327583313,501,199
2024-10-29T11:24:17.538133,person,0.37434080243110657,502,202
2024-10-29T11:24:17.762050,person,0.38242408633232117,502,202
2024-10-29T11:24:17.979474,person,0.4035760760307312,501,203
2024-10-29T11:24:18.208256,person,0.3911260962486267,501,203
2024-10-29T11:24:18.499747,person,0.5656082034111023,499,204
2024-10-29T11:24:18.799073,person,0.5626817941665649,499,205
2024-10-29T11:24:19.092394,person,0.549462616443634,497,204
2024-10-29T11:24:19.093395,person,0.2551767826080322,486,99
2024-10-29T11:24:19.346944,person,0.5849106311798096,497,205
2024-10-29T11:24:19.347909,person,0.27275803685188293,491,87
2024-10-29T11:24:19.639715,person,0.5441842079162598,498,204
2024-10-29T11:24:19.941774,person,0.48906204104423523,498,204
2024-10-29T11:24:20.182024,person,0.4458328187465668,501,204
2024-10-29T11:24:20.441813,person,0.4071327745914459,503,204
2024-10-29T11:24:20.442811,person,0.278934121131897,487,100
2024-10-29T11:24:20.673615,person,0.39370787143707275,503,204
2024-10-29T11:24:20.674627,person,0.27105891704559326,486,99
2024-10-29T11:24:20.917417,person,0.3931260406970978,503,204
2024-10-29T11:24:21.148442,person,0.46226394176483154,501,206
2024-10-29T11:24:21.149439,person,0.32725441455841064,486,100
2024-10-29T11:24:21.404883,person,0.470915824174881,500,208
2024-10-29T11:24:21.405972,person,0.4208539128303528,486,99
2024-10-29T11:24:21.648865,person,0.4106125831604004,504,209
2024-10-29T11:24:21.649860,person,0.3910706043243408,486,100
2024-10-29T11:24:22.008455,person,0.4537723958492279,504,209
2024-10-29T11:24:22.011692,person,0.4454686939716339,485,100
2024-10-29T11:24:22.239797,person,0.45141837000846863,504,209
2024-10-29T11:24:22.240796,person,0.4393702447414398,485,100
2024-10-29T11:24:22.491422,person,0.41367703676223755,505,211
2024-10-29T11:24:22.492421,person,0.3299526870250702,486,101
2024-10-29T11:24:22.768498,person,0.5109224319458008,504,214
2024-10-29T11:24:22.769497,person,0.42666569352149963,487,95
2024-10-29T11:24:23.025335,person,0.4816281795501709,509,213
2024-10-29T11:24:23.027329,person,0.366621196269989,488,94
2024-10-29T11:24:23.028402,person,0.2847414016723633,486,166
2024-10-29T11:24:23.244411,person,0.4621916115283966,511,213
2024-10-29T11:24:23.245404,person,0.3757719099521637,487,97
2024-10-29T11:24:23.246530,person,0.25020912289619446,487,167
2024-10-29T11:24:23.486849,person,0.4729078412055969,511,213
2024-10-29T11:24:23.487858,person,0.37044215202331543,486,97
2024-10-29T11:24:23.488856,person,0.2532920241355896,487,167
2024-10-29T11:24:23.718021,person,0.4517461359500885,512,213
2024-10-29T11:24:23.719023,person,0.37155672907829285,486,99
2024-10-29T11:24:23.959651,person,0.49227941036224365,513,216
2024-10-29T11:24:23.960649,person,0.4465637803077698,487,103
2024-10-29T11:24:24.347928,person,0.5068942904472351,505,214
2024-10-29T11:24:24.348936,person,0.4455859065055847,487,93
2024-10-29T11:24:24.592738,person,0.48574739694595337,512,215
2024-10-29T11:24:24.593736,person,0.4723331928253174,487,92
2024-10-29T11:24:24.815649,person,0.4867821931838989,512,215
2024-10-29T11:24:24.816650,person,0.47846946120262146,487,92
2024-10-29T11:24:25.058644,person,0.6206408739089966,506,217
2024-10-29T11:24:25.059641,person,0.5406074523925781,487,94
2024-10-29T11:24:25.292005,person,0.6258249282836914,507,218
2024-10-29T11:24:25.293004,person,0.5248262882232666,488,98
2024-10-29T11:24:25.566502,person,0.6875053644180298,504,221
2024-10-29T11:24:25.567511,person,0.575524628162384,487,94
2024-10-29T11:24:25.810157,person,0.6570334434509277,502,223
2024-10-29T11:24:25.811156,person,0.580199122428894,487,94
2024-10-29T11:24:26.048146,person,0.651154637336731,503,223
2024-10-29T11:24:26.049147,person,0.5810792446136475,487,93
2024-10-29T11:24:26.317001,person,0.6792610883712769,504,225
2024-10-29T11:24:26.318011,person,0.5749914050102234,487,93
2024-10-29T11:24:26.650056,person,0.5944010019302368,503,227
2024-10-29T11:24:26.651057,person,0.5733807682991028,487,93
2024-10-29T11:24:26.897669,person,0.5682629942893982,487,93
2024-10-29T11:24:26.898667,person,0.45920950174331665,502,227
2024-10-29T11:24:27.134378,person,0.554112434387207,488,92
2024-10-29T11:24:27.135375,person,0.4412749409675598,502,227
2024-10-29T11:24:27.370735,person,0.5421448349952698,488,91
2024-10-29T11:24:27.371733,person,0.42567598819732666,502,226
2024-10-29T11:24:27.606581,person,0.6488895416259766,500,227
2024-10-29T11:24:27.607575,person,0.5866110324859619,488,91
2024-10-29T11:24:27.838371,person,0.5713632702827454,487,91
2024-10-29T11:24:27.839370,person,0.4364359378814697,501,224
2024-10-29T11:24:28.037771,person,0.6000851988792419,498,227
2024-10-29T11:24:28.038767,person,0.5727876424789429,489,92
2024-10-29T11:24:28.348210,person,0.6919314861297607,497,227
2024-10-29T11:24:28.350317,person,0.5553247928619385,488,92
2024-10-29T11:24:28.753814,person,0.6983232498168945,497,227
2024-10-29T11:24:28.755900,person,0.5706313848495483,489,92
2024-10-29T11:24:28.993469,person,0.7454878091812134,496,225
2024-10-29T11:24:28.994474,person,0.5932942628860474,488,93
2024-10-29T11:24:29.220497,person,0.7656239867210388,495,224
2024-10-29T11:24:29.221496,person,0.5960396528244019,487,93
2024-10-29T11:24:29.442245,person,0.7420035004615784,495,224
2024-10-29T11:24:29.443249,person,0.6027691960334778,487,93
2024-10-29T11:24:29.667613,person,0.7082254886627197,496,225
2024-10-29T11:24:29.668581,person,0.6007466316223145,487,93
2024-10-29T11:24:29.891503,person,0.7032154202461243,496,225
2024-10-29T11:24:29.892505,person,0.6049100756645203,487,93
2024-10-29T11:24:30.104776,person,0.6650137305259705,496,226
2024-10-29T11:24:30.105778,person,0.5870250463485718,487,94
2024-10-29T11:24:30.336710,person,0.6523169875144958,496,225
2024-10-29T11:24:30.337708,person,0.5904204249382019,487,95
2024-10-29T11:24:30.557837,person,0.6516090035438538,494,230
2024-10-29T11:24:30.558840,person,0.5674855709075928,487,95
2024-10-29T11:24:30.926599,person,0.7009119391441345,494,231
2024-10-29T11:24:30.929669,person,0.5707651376724243,487,95
2024-10-29T11:24:31.248448,person,0.7090216875076294,494,231
2024-10-29T11:24:31.248448,person,0.5791569948196411,487,94
2024-10-29T11:24:31.465375,person,0.6993981599807739,492,231
2024-10-29T11:24:31.465375,person,0.555099606513977,487,94
2024-10-29T11:24:31.687098,person,0.6913240551948547,492,234
2024-10-29T11:24:31.688104,person,0.5517937541007996,487,94
2024-10-29T11:24:31.978360,person,0.6904264688491821,492,236
2024-10-29T11:24:31.979371,person,0.5000135898590088,487,94
2024-10-29T11:24:32.289690,person,0.7771827578544617,491,238
2024-10-29T11:24:32.290689,person,0.4783269762992859,487,94
2024-10-29T11:24:32.539342,person,0.7789933681488037,491,238
2024-10-29T11:24:32.540336,person,0.5129154920578003,487,94
2024-10-29T11:24:32.835754,person,0.522980272769928,492,240
2024-10-29T11:24:32.836757,person,0.42419081926345825,488,93
2024-10-29T11:24:33.039395,person,0.6605141162872314,491,241
2024-10-29T11:24:33.040395,person,0.4767802357673645,487,93
2024-10-29T11:24:33.355337,person,0.554969310760498,491,243
2024-10-29T11:24:33.356736,person,0.4528760313987732,487,94
2024-10-29T11:24:33.599722,person,0.7161374092102051,491,244
2024-10-29T11:24:33.600721,person,0.5003499388694763,486,93
2024-10-29T11:24:33.835235,person,0.698940098285675,491,244
2024-10-29T11:24:33.835235,person,0.49893611669540405,486,93
2024-10-29T11:24:34.075339,person,0.645410418510437,492,246
2024-10-29T11:24:34.076341,person,0.5138853192329407,485,92
2024-10-29T11:24:34.333819,person,0.586065411567688,493,244
2024-10-29T11:24:34.334831,person,0.49505192041397095,485,89
2024-10-29T11:24:34.584121,person,0.6935662031173706,493,245
2024-10-29T11:24:34.586411,person,0.5026273131370544,484,92
2024-10-29T11:24:34.837199,person,0.7215790152549744,494,244
2024-10-29T11:24:34.837708,person,0.5422900319099426,484,94
2024-10-29T11:24:35.081283,person,0.7066193222999573,494,244
2024-10-29T11:24:35.082311,person,0.5441392660140991,484,94
2024-10-29T11:24:35.303559,person,0.8142268657684326,493,246
2024-10-29T11:24:35.304558,person,0.539929986000061,484,93
2024-10-29T11:24:35.707242,person,0.736176073551178,493,246
2024-10-29T11:24:35.709355,person,0.5105211138725281,486,98
2024-10-29T11:24:35.981129,person,0.7409122586250305,495,246
2024-10-29T11:24:35.981637,person,0.5310474038124084,487,97
2024-10-29T11:24:36.198453,person,0.7071302533149719,495,246
2024-10-29T11:24:36.199453,person,0.5203177332878113,487,98
2024-10-29T11:24:36.433897,person,0.7049197554588318,495,246
2024-10-29T11:24:36.434894,person,0.5212752819061279,488,98
2024-10-29T11:24:36.694400,person,0.7382779121398926,495,246
2024-10-29T11:24:36.695907,person,0.5803547501564026,487,97
2024-10-29T11:24:37.057014,person,0.7655938863754272,494,247
2024-10-29T11:24:37.058531,person,0.6086251139640808,487,95
2024-10-29T11:24:37.355653,person,0.7318528294563293,495,248
2024-10-29T11:24:37.357654,person,0.5993934869766235,487,95
2024-10-29T11:24:37.669986,person,0.7198090553283691,495,248
2024-10-29T11:24:37.670986,person,0.5989301204681396,487,96
2024-10-29T11:24:38.121034,person,0.7064682245254517,495,248
2024-10-29T11:24:38.121034,person,0.6074002981185913,488,96
2024-10-29T11:24:38.347509,person,0.6796078085899353,495,249
2024-10-29T11:24:38.348505,person,0.6245648860931396,487,96
2024-10-29T11:24:38.616492,person,0.596853494644165,487,96
2024-10-29T11:24:38.616492,person,0.5404412150382996,497,248
2024-10-29T11:24:38.883304,person,0.6264633536338806,487,98
2024-10-29T11:24:38.885378,person,0.5594571828842163,500,248
2024-10-29T11:24:39.134440,person,0.675460159778595,487,99
2024-10-29T11:24:39.135791,person,0.647214949131012,498,249
2024-10-29T11:24:39.352922,person,0.6761504411697388,487,98
2024-10-29T11:24:39.352922,person,0.6481600999832153,497,249
2024-10-29T11:24:39.594645,person,0.6627244353294373,487,102
2024-10-29T11:24:39.595647,person,0.6092039942741394,500,250
2024-10-29T11:24:39.827612,person,0.6887292861938477,487,100
2024-10-29T11:24:39.828614,person,0.6724715828895569,496,251
2024-10-29T11:24:40.219687,person,0.7051706910133362,495,259
2024-10-29T11:24:40.221132,person,0.6921422481536865,487,101
2024-10-29T11:24:40.529471,person,0.6932541728019714,487,101
2024-10-29T11:24:40.531476,person,0.6207989454269409,497,256
2024-10-29T11:24:40.832203,person,0.6915204524993896,487,101
2024-10-29T11:24:40.833203,person,0.6200413107872009,497,257
2024-10-29T11:24:41.203288,person,0.6928752660751343,487,102
2024-10-29T11:24:41.204289,person,0.5934157371520996,499,249
2024-10-29T11:24:41.470238,person,0.6203014254570007,487,102
2024-10-29T11:24:41.472239,person,0.5808740854263306,504,251
2024-10-29T11:24:41.744217,person,0.6455203890800476,487,104
2024-10-29T11:24:41.745219,person,0.5812585949897766,501,251
2024-10-29T11:24:42.051171,person,0.6354873776435852,487,104
2024-10-29T11:24:42.052173,person,0.560610294342041,500,251
2024-10-29T11:24:42.287882,person,0.6330260038375854,487,104
2024-10-29T11:24:42.288881,person,0.564388632774353,500,251
2024-10-29T11:24:42.772209,person,0.687606930732727,487,104
2024-10-29T11:24:42.774270,person,0.5736467242240906,499,259
2024-10-29T11:24:43.017242,person,0.6453859210014343,487,104
2024-10-29T11:24:43.018244,person,0.5979159474372864,497,256
2024-10-29T11:24:43.317761,person,0.6610798835754395,487,105
2024-10-29T11:24:43.319199,person,0.537696897983551,498,257
